,baseMean,log2FoldChange,lfcSE,stat,pvalue,padj
Glyma.01G141900.Wm82.a4.v1,6.082015292772787,1.6327418869200565,0.11019574185939904,14.816742093386011,1.1418993662763262e-49,6.984740575268289e-47
Glyma.08G220500.Wm82.a4.v1,1.0453032173900094,2.6866857933863413,0.1814371610892842,14.807803303669628,1.3043370053308767e-49,7.494799483358814e-47
Glyma.19G212800.Wm82.a4.v1,1.9038461925265084,2.9734532401169975,0.20078156789933893,14.809393467869157,1.27384558300483e-49,7.494799483358814e-47
Glyma.03G069400.Wm82.a4.v1,0.9515280211329422,3.612763788688009,0.24537142327318498,14.72365339245609,4.54431725534264e-49,2.534392464582563e-46
Glyma.17G042100.Wm82.a4.v1,15.135973537768283,1.2059014044385694,0.0823871287478844,14.637012149419464,1.6307874834278725e-48,8.835140645931234e-46
Glyma.19G069200.Wm82.a4.v1,1.2824522639517861,2.8874015122696064,0.1982798565537879,14.562253384959117,4.882157190306597e-48,2.5715406845164912e-45
Glyma.16G039800.Wm82.a4.v1,12.297017794554659,2.93409138855033,0.2015868650308216,14.55497305393247,5.430733198584171e-48,2.7831773759879202e-45
Glyma.11G168100.Wm82.a4.v1,2.081258040746232,2.214220324103086,0.1524742638664105,14.521928277962129,8.799948823097487e-48,4.391174462725646e-45
Glyma.16G134900.Wm82.a4.v1,2.222950134740462,1.6267808099978642,0.11252743100974734,14.456748860257454,2.2728261170974705e-47,1.1050597136513394e-44
Glyma.20G158500.Wm82.a4.v1,1.1490793351537036,3.983696906609673,0.2771388573373171,14.374371551084776,7.494728221493906e-47,3.5528759133991865e-44
Glyma.13G136300.Wm82.a4.v1,2.639757033764103,-1.4812533716259526,0.10340732154361211,-14.324453525287693,1.5393417318824627e-46,7.119267785354941e-44
Glyma.19G219100.Wm82.a4.v1,8.87088302184941,2.8041645908743145,0.19583484979312693,14.319027455207975,1.6643604040615063e-46,7.51419094805102e-44
Glyma.01G019800.Wm82.a4.v1,2.1159006495025157,-2.3144219272342546,0.16272971558999766,-14.22249107265393,6.644491584586113e-46,2.9300662657423693e-43
Glyma.10G142600.Wm82.a4.v1,1.4012808899064946,2.1317908673535055,0.15035317609659923,14.17855560286846,1.2438031391547701e-45,5.3602261646938065e-43
Glyma.03G260200.Wm82.a4.v1,1.1749910523046103,2.3548321918339723,0.16701452096409017,14.099565584122384,3.82114653923994e-45,1.6101462372681722e-42
Glyma.17G202700.Wm82.a4.v1,57.64255840772093,1.0359282578254803,0.07404114421214188,13.991251335302842,1.76282700894994e-44,7.266679509501905e-42
Glyma.19G155000.Wm82.a4.v1,4.589099336668063,-1.3056701226354988,0.0939064361619499,-13.903947120128764,5.994244051879879e-44,2.418358632164814e-41
Glyma.04G206900.Wm82.a4.v1,1.1990113257788795,2.3998988794508755,0.17270816138466963,13.895688890495604,6.727312289248221e-44,2.61478343161636e-41
Glyma.19G028400.Wm82.a4.v1,3.7656301666529397,1.7281938490783926,0.1243718785824698,13.895374652015438,6.756902655268518e-44,2.61478343161636e-41
Glyma.19G113400.Wm82.a4.v1,12.310824880309768,2.165866118261364,0.15616537112221354,13.86905498125047,9.755357928841258e-44,3.6996219409337586e-41
Glyma.06G040400.Wm82.a4.v1,1.8139865202081031,1.703446584544388,0.12395864865832572,13.742055136787549,5.683913940182241e-43,2.1133014928183462e-40
Glyma.02G118500.Wm82.a4.v1,2.2682719650218797,1.8494850564986336,0.1352683281812457,13.67271320172238,1.4778048690224237e-42,5.3888722935390765e-40
Glyma.01G241400.Wm82.a4.v1,3.8880118635349126,2.2204341846683384,0.16436851498078767,13.508877809888807,1.38618295032702e-41,4.9593964347360286e-39
