,baseMean,log2FoldChange,lfcSE,stat,pvalue,padj
Glyma.14G130700.Wm82.a4.v1,61.65201811650577,1.231474301029744,0.04450632249808056,27.669648533258485,1.6195385946420126e-168,8.355346840539473e-166
Glyma.06G134900.Wm82.a4.v1,20.97407631649748,6.879715202279504,0.2497343141295509,27.54813741258888,4.658685916069598e-167,2.350048228772886e-164
Glyma.15G068200.Wm82.a4.v1,2.4798068887043514,2.8611825867788063,0.104011760641322,27.508260307653227,1.3984129563222982e-166,6.90086393663395e-164
Glyma.08G321100.Wm82.a4.v1,6.798193193310696,-3.4429999499110338,0.12516664272714895,-27.507328429479706,1.4347716276856417e-166,6.929641691162568e-164
Glyma.18G014900.Wm82.a4.v1,7.109069672628671,-3.0235981182765452,0.1106529643901116,-27.3250530154504,2.1377714976160533e-164,1.010987770747592e-161
Glyma.07G043600.Wm82.a4.v1,4.5228295040845685,4.417391716118296,0.1620654849075742,27.256832129540292,1.3791732328578785e-163,6.389231099157927e-161
Glyma.07G200200.Wm82.a4.v1,4.717939701274506,4.750201759161441,0.1759347062409402,26.999799304272027,1.4859373249911584e-160,6.7461554554598594e-158
Glyma.06G129650.Wm82.a4.v1,5.462570353100288,2.503641505740849,0.09464659123760318,26.452526953196283,3.41250331911656e-154,1.5188985361558022e-151
Glyma.15G077700.Wm82.a4.v1,1.6148584688305705,4.527287280457796,0.17235141044961602,26.267770415382074,4.4793353958253255e-152,1.9554021824083634e-149
Glyma.17G003900.Wm82.a4.v1,7.037791026090637,-2.0348579826977446,0.07781485202182917,-26.149994889496316,9.856540784080113e-151,4.2215750150682745e-148
Glyma.15G070900.Wm82.a4.v1,10.180321405057724,-4.91530303382952,0.18799540165111983,-26.145868413054565,1.0981273930828867e-150,4.616202189441024e-148
Glyma.07G061500.Wm82.a4.v1,3.6192385396397326,5.961224220786848,0.22806955926318104,26.13774604574865,1.3583211938879973e-150,5.606162018410462e-148
Glyma.11G223000.Wm82.a4.v1,3.3298372539708745,-2.244602662110944,0.08607452569090157,-26.077432830375827,6.57441523578072e-150,2.664986175932542e-147
Glyma.04G234900.Wm82.a4.v1,3.2416771634958277,2.3953923475569283,0.09194237886217793,26.053190891956724,1.2378816311607557e-149,4.9298093030437116e-147
Glyma.07G156100.Wm82.a4.v1,4.482379108139755,-3.976417775041722,0.15357234648528525,-25.892798189566815,8.027333910889786e-148,3.141732409951692e-145
Glyma.02G124500.Wm82.a4.v1,6.650340942666052,2.7278477775415606,0.1054445865186354,25.869965140974433,1.4507748796365928e-147,5.581794875889942e-145
Glyma.19G011400.Wm82.a4.v1,4.704169897936889,6.172681492889993,0.23873337295993804,25.855963983409364,2.0849586189545201e-147,7.888093441711267e-145
Glyma.16G206200.Wm82.a4.v1,5.826173512127193,6.8391479436358065,0.2650254468372628,25.80562744163711,7.666995678036106e-147,2.853127899859338e-144
Glyma.11G173100.Wm82.a4.v1,2.004290081720487,2.5522231089388754,0.09898851436343963,25.783022660268475,1.3747729066212504e-146,5.033442738758449e-144
Glyma.09G168300.Wm82.a4.v1,10.977448382353396,3.1189291826132584,0.12135869926378744,25.70008743941708,1.1662543598886992e-145,4.202218090392614e-143
Glyma.16G030000.Wm82.a4.v1,3.0813676733125295,5.827103749859656,0.22822040222860773,25.53279063991248,8.527288985875513e-144,3.024522812177721e-141
Glyma.17G202700.Wm82.a4.v1,57.64255840772093,1.7818515983542358,0.06983929245478918,25.513597514002974,1.392785879022312e-143,4.864036839047151e-141
Glyma.15G237600.Wm82.a4.v1,17.376981814144674,-1.3599309489414986,0.053627653570737774,-25.358762847001618,7.193601093347323e-142,2.47416280028764e-139
Glyma.15G011200.Wm82.a4.v1,4.369802132414794,-5.086436698952421,0.20104126260492838,-25.30046137318544,3.157103872620236e-141,1.069645640425065e-138
Glyma.07G028900.Wm82.a4.v1,8.811347487870288,-1.9339239122357497,0.07650749664696017,-25.277574054732703,5.637017619256023e-141,1.8817691170163488e-138
